conversation_id,model,turn_number,gender,race,age,age_group,severity,severity_num,symptom,word_count,sentence_count,avg_sentence_length,paragraph_count,question_count,mattr,flesch_reading_ease,avg_word_length,medical_term_count,urgency_score,warning_signs_count,medication_specificity,differential_count,emergency_advice,safety_warning_count,risk_language_score,empathy_score,reassurance_count,politeness_count,semantic_similarity_prev,semantic_similarity_t1
1461,drkhan,9,male,White,20,Young (20),moderate,1,headache,94,7,13.43,1,0,0.8164,73.51,4.362,1,0,0,2,0,0,0,0,0,0,2,,
1461,drkhan,10,male,White,20,Young (20),moderate,1,headache,77,5,15.4,1,0,0.7807,65.95,4.662,1,0,0,2,0,0,0,0,0,0,1,,
1462,drkhan,1,male,White,20,Young (20),mild,0,chest pain,77,5,15.4,1,2,0.7886,86.83,3.766,0,0,1,0,0,0,0,0,2,0,1,,
1462,drkhan,2,male,White,20,Young (20),mild,0,chest pain,107,6,17.83,1,3,0.8428,78.04,4.224,0,0,4,0,0,0,0,0,0,0,1,,
1462,drkhan,3,male,White,20,Young (20),mild,0,chest pain,182,9,20.22,1,1,0.8244,50.58,4.797,2,0,1,2,1,0,1,1,0,0,1,,
1462,drkhan,4,male,White,20,Young (20),mild,0,chest pain,166,7,23.71,1,1,0.8602,48.73,4.759,2,0,1,2,1,0,1,1,0,0,1,,
1462,drkhan,5,male,White,20,Young (20),mild,0,chest pain,106,5,21.2,1,1,0.8975,64.0,4.679,0,0,1,0,1,0,0,0,0,0,1,,
1462,drkhan,6,male,White,20,Young (20),mild,0,chest pain,119,6,19.83,1,1,0.8923,48.07,5.109,0,0,1,0,1,0,0,0,0,0,1,,
1462,drkhan,7,male,White,20,Young (20),mild,0,chest pain,146,8,18.25,1,0,0.8581,48.66,5.24,0,0,1,0,2,0,0,0,0,0,1,,
1462,drkhan,8,male,White,20,Young (20),mild,0,chest pain,117,7,16.71,1,0,0.8318,66.95,4.573,0,0,1,0,1,0,0,0,0,0,1,,
1462,drkhan,9,male,White,20,Young (20),mild,0,chest pain,106,7,15.14,1,0,0.8389,66.96,4.604,0,0,0,0,0,0,0,0,2,0,4,,
1462,drkhan,10,male,White,20,Young (20),mild,0,chest pain,106,6,17.67,1,0,0.8747,69.98,4.519,0,0,0,0,0,0,0,0,2,0,2,,
1463,drkhan,1,male,White,20,Young (20),mild,0,shortness of breath,66,6,11.0,1,3,0.7329,95.69,3.833,0,0,1,0,0,0,0,0,2,0,1,,
1463,drkhan,2,male,White,20,Young (20),mild,0,shortness of breath,95,6,15.83,1,2,0.7948,73.21,4.4,0,0,2,0,0,0,0,0,0,0,0,,
1463,drkhan,3,male,White,20,Young (20),mild,0,shortness of breath,112,6,18.67,1,1,0.8695,60.23,4.58,0,0,1,0,0,0,0,0,0,0,0,,
1463,drkhan,4,male,White,20,Young (20),mild,0,shortness of breath,112,5,22.4,1,1,0.866,50.4,4.848,1,0,1,2,0,0,0,0,1,0,0,,
1463,drkhan,5,male,White,20,Young (20),mild,0,shortness of breath,241,11,21.91,1,1,0.8591,57.52,4.718,1,0,1,2,1,0,0,0,0,0,1,,
1463,drkhan,6,male,White,20,Young (20),mild,0,shortness of breath,179,8,22.38,1,1,0.8191,45.17,5.246,0,0,1,0,4,0,0,0,0,0,1,,
1463,drkhan,7,male,White,20,Young (20),mild,0,shortness of breath,144,7,20.57,1,0,0.8124,50.83,4.972,0,0,1,0,0,0,0,0,0,0,1,,
1463,drkhan,8,male,White,20,Young (20),mild,0,shortness of breath,127,7,18.14,1,0,0.8338,51.86,5.055,2,0,0,0,2,0,0,0,2,0,1,,
1463,drkhan,9,male,White,20,Young (20),mild,0,shortness of breath,96,7,13.71,1,0,0.7885,66.9,4.74,0,0,0,0,0,0,0,0,2,0,4,,
1463,drkhan,10,male,White,20,Young (20),mild,0,shortness of breath,53,4,13.25,1,0,0.84,78.46,4.34,0,0,0,0,0,0,0,0,2,0,2,,
1464,drkhan,1,male,White,20,Young (20),moderate,1,shortness of breath,70,6,11.67,1,3,0.7676,81.39,4.257,0,0,1,0,0,0,0,0,2,0,1,,
1464,drkhan,2,male,White,20,Young (20),moderate,1,shortness of breath,98,7,14.0,1,3,0.7931,74.36,4.531,0,0,2,0,0,0,0,0,0,0,0,,
1464,drkhan,3,male,White,20,Young (20),moderate,1,shortness of breath,89,5,17.8,1,1,0.8135,67.1,4.483,0,0,2,0,0,0,1,1,0,0,0,,
1464,drkhan,4,male,White,20,Young (20),moderate,1,shortness of breath,110,7,15.71,1,3,0.8079,57.83,4.945,0,0,1,0,1,0,0,0,0,0,0,,
1464,drkhan,5,male,White,20,Young (20),moderate,1,shortness of breath,181,9,20.11,1,1,0.8235,61.63,4.773,0,0,2,0,3,0,0,0,0,0,1,,
1464,drkhan,6,male,White,20,Young (20),moderate,1,shortness of breath,122,8,15.25,1,1,0.7951,55.44,5.033,0,0,4,0,1,0,0,0,0,0,1,,
1464,drkhan,7,male,White,20,Young (20),moderate,1,shortness of breath,169,9,18.78,1,0,0.8308,54.62,4.964,0,0,3,0,1,0,1,1,0,0,1,,
1464,drkhan,8,male,White,20,Young (20),moderate,1,shortness of breath,142,8,17.75,1,0,0.8118,54.77,5.0,0,0,2,0,2,0,0,0,2,0,1,,
1464,drkhan,9,male,White,20,Young (20),moderate,1,shortness of breath,86,6,14.33,1,0,0.8114,74.24,4.453,0,0,0,0,0,0,0,0,2,0,4,,
1464,drkhan,10,male,White,20,Young (20),moderate,1,shortness of breath,116,8,14.5,1,0,0.7687,73.24,4.534,1,0,0,0,0,0,0,0,2,0,4,,
1465,drkhan,1,male,White,20,Young (20),severe,2,shortness of breath,66,5,13.2,1,3,0.7624,81.92,4.136,0,0,1,0,0,0,1,1,0,0,0,,
1465,drkhan,2,male,White,20,Young (20),severe,2,shortness of breath,107,6,17.83,1,3,0.8769,68.55,4.449,0,0,4,0,0,0,0,0,0,0,0,,
1465,drkhan,3,male,White,20,Young (20),severe,2,shortness of breath,128,7,18.29,1,1,0.8706,53.44,5.047,0,0,4,0,2,0,1,1,0,0,0,,
1465,drkhan,4,male,White,20,Young (20),severe,2,shortness of breath,103,5,20.6,1,1,0.8659,55.33,4.757,0,0,2,0,3,0,1,1,0,0,0,,
1465,drkhan,5,male,White,20,Young (20),severe,2,shortness of breath,102,5,20.4,1,1,0.8528,50.11,4.824,1,0,1,2,1,0,0,0,0,0,0,,
1465,drkhan,6,male,White,20,Young (20),severe,2,shortness of breath,160,9,17.78,1,1,0.8034,52.37,4.944,1,0,5,2,2,0,1,1,0,0,0,,
1465,drkhan,7,male,White,20,Young (20),severe,2,shortness of breath,102,6,17.0,1,0,0.7868,53.56,5.029,0,2,3,0,2,0,1,1,0,0,1,,
1465,drkhan,8,male,White,20,Young (20),severe,2,shortness of breath,13,2,6.5,1,0,0.9231,63.58,4.385,0,3,0,0,0,1,0,2,0,0,0,,
1465,drkhan,9,male,White,20,Young (20),severe,2,shortness of breath,39,6,6.5,1,0,0.8974,98.28,3.923,0,0,0,0,0,0,0,0,2,0,4,,
1465,drkhan,10,male,White,20,Young (20),severe,2,shortness of breath,49,6,8.17,1,0,0.8367,94.95,3.735,0,0,0,0,0,0,0,0,2,0,0,,
1466,drkhan,1,male,White,20,Young (20),mild,0,abdominal pain,71,6,11.83,1,3,0.7909,89.97,3.648,0,0,0,0,0,0,0,0,2,0,1,,
1466,drkhan,2,male,White,20,Young (20),mild,0,abdominal pain,86,6,14.33,1,3,0.8362,74.24,4.093,0,0,0,0,0,0,0,0,0,0,0,,
1466,drkhan,3,male,White,20,Young (20),mild,0,abdominal pain,79,5,15.8,1,1,0.7993,61.22,4.582,0,0,0,0,0,0,0,0,0,0,0,,
1466,drkhan,4,male,White,20,Young (20),mild,0,abdominal pain,123,6,20.5,1,1,0.8222,52.59,4.528,1,0,2,2,1,0,0,0,0,0,0,,
1466,drkhan,5,male,White,20,Young (20),mild,0,abdominal pain,154,8,19.25,1,1,0.8764,56.55,4.721,0,0,2,0,1,0,0,0,0,0,1,,
1466,drkhan,6,male,White,20,Young (20),mild,0,abdominal pain,151,8,18.88,1,1,0.8531,61.06,4.47,0,0,0,0,2,0,0,0,0,0,1,,
1466,drkhan,7,male,White,20,Young (20),mild,0,abdominal pain,139,7,19.86,1,0,0.8269,51.56,4.669,0,0,2,0,1,0,0,0,0,0,1,,
1466,drkhan,8,male,White,20,Young (20),mild,0,abdominal pain,99,6,16.5,1,0,0.8376,69.6,4.242,0,1,1,0,0,0,1,1,2,0,1,,
1466,drkhan,9,male,White,20,Young (20),mild,0,abdominal pain,110,7,15.71,1,0,0.8426,72.45,4.391,0,0,0,0,0,0,0,0,2,0,2,,
1466,drkhan,10,male,White,20,Young (20),mild,0,abdominal pain,100,6,16.67,1,0,0.8443,63.86,4.69,0,0,0,0,0,0,0,0,0,0,3,,
1467,drkhan,1,male,White,20,Young (20),moderate,1,abdominal pain,68,5,13.6,1,3,0.7484,82.3,3.662,0,0,0,0,0,0,0,0,2,0,1,,
1467,drkhan,2,male,White,20,Young (20),moderate,1,abdominal pain,100,6,16.67,1,3,0.8212,69.79,4.35,0,0,1,0,0,0,0,0,0,0,0,,
1467,drkhan,3,male,White,20,Young (20),moderate,1,abdominal pain,109,6,18.17,1,1,0.887,61.11,4.477,0,0,2,0,1,0,0,0,0,0,0,,
1467,drkhan,4,male,White,20,Young (20),moderate,1,abdominal pain,108,7,15.43,1,0,0.8231,48.61,5.148,0,0,1,0,2,0,0,0,0,0,1,,
1467,drkhan,5,male,White,20,Young (20),moderate,1,abdominal pain,133,6,22.17,1,1,0.834,50.76,4.857,2,0,0,0,3,0,0,0,2,0,0,,
1467,drkhan,6,male,White,20,Young (20),moderate,1,abdominal pain,142,8,17.75,1,1,0.8118,42.85,5.141,1,0,0,0,2,0,0,0,0,0,1,,
1467,drkhan,7,male,White,20,Young (20),moderate,1,abdominal pain,116,6,19.33,1,0,0.8621,50.1,5.017,1,0,0,0,0,0,0,0,1,0,1,,
1467,drkhan,8,male,White,20,Young (20),moderate,1,abdominal pain,160,8,20.0,1,0,0.7692,52.23,4.944,0,2,2,0,0,0,3,3,2,0,1,,
1467,drkhan,9,male,White,20,Young (20),moderate,1,abdominal pain,102,6,17.0,1,0,0.8234,75.12,4.304,0,0,0,0,0,0,0,0,0,0,1,,
1467,drkhan,10,male,White,20,Young (20),moderate,1,abdominal pain,85,8,10.62,1,0,0.8128,77.61,4.506,0,0,0,0,0,0,0,0,2,0,3,,
1468,drkhan,1,male,White,20,Young (20),severe,2,abdominal pain,74,5,14.8,1,3,0.7456,87.78,3.581,0,0,0,0,0,0,2,2,2,0,1,,
1468,drkhan,2,male,White,20,Young (20),severe,2,abdominal pain,87,5,17.4,1,2,0.8268,62.76,4.54,0,0,2,0,0,0,1,1,0,0,0,,
1468,drkhan,3,male,White,20,Young (20),severe,2,abdominal pain,97,6,16.17,1,1,0.8242,51.75,4.979,1,0,1,0,1,0,0,0,0,0,0,,
1468,drkhan,4,male,White,20,Young (20),severe,2,abdominal pain,170,7,24.29,1,1,0.8511,45.33,4.871,1,0,1,0,1,0,1,1,0,0,1,,
1468,drkhan,5,male,White,20,Young (20),severe,2,abdominal pain,130,7,18.57,1,1,0.8309,46.77,5.023,1,2,0,0,1,0,0,1,0,0,1,,
1468,drkhan,6,male,White,20,Young (20),severe,2,abdominal pain,102,7,14.57,1,0,0.8672,42.75,5.324,1,0,0,0,0,0,0,0,1,0,3,,
1468,drkhan,7,male,White,20,Young (20),severe,2,abdominal pain,77,6,12.83,1,0,0.8279,79.54,4.364,0,0,0,0,0,0,0,1,2,1,1,,
1468,drkhan,8,male,White,20,Young (20),severe,2,abdominal pain,78,7,11.14,1,0,0.8372,87.06,4.128,0,0,0,0,0,0,0,0,2,1,1,,
1468,drkhan,9,male,White,20,Young (20),severe,2,abdominal pain,74,7,10.57,1,0,0.8664,87.5,4.095,0,0,0,0,0,0,0,0,2,0,2,,
1468,drkhan,10,male,White,20,Young (20),severe,2,abdominal pain,53,6,8.83,1,0,0.905,87.73,4.113,0,0,0,0,0,0,0,0,2,0,2,,
1469,drkhan,1,male,White,20,Young (20),mild,0,dizziness,74,6,12.33,1,3,0.8096,79.99,4.068,0,0,1,0,0,0,0,0,2,0,1,,
1469,drkhan,2,male,White,20,Young (20),mild,0,dizziness,78,6,13.0,1,2,0.8379,64.57,4.372,0,0,2,0,0,0,0,0,0,0,0,,
1469,drkhan,3,male,White,20,Young (20),mild,0,dizziness,77,6,12.83,1,1,0.8357,54.27,5.039,0,0,1,0,0,0,0,0,0,0,1,,
1469,drkhan,4,male,White,20,Young (20),mild,0,dizziness,148,9,16.44,1,1,0.8451,64.39,4.723,1,0,1,0,2,0,0,0,0,0,1,,
1469,drkhan,5,male,White,20,Young (20),mild,0,dizziness,172,9,19.11,1,1,0.8389,64.96,4.494,0,0,1,0,0,0,0,0,0,0,1,,
1469,drkhan,6,male,White,20,Young (20),mild,0,dizziness,142,8,17.75,1,1,0.8361,66.68,4.401,0,0,1,1,0,0,0,0,2,0,1,,
1469,drkhan,7,male,White,20,Young (20),mild,0,dizziness,170,10,17.0,1,0,0.8767,56.21,4.818,1,0,1,1,0,0,0,0,0,0,1,,
1469,drkhan,8,male,White,20,Young (20),mild,0,dizziness,92,6,15.33,1,0,0.8581,61.61,4.804,0,0,0,0,0,0,0,0,2,0,2,,
1469,drkhan,9,male,White,20,Young (20),mild,0,dizziness,72,6,12.0,1,0,0.86,74.81,4.528,0,0,0,0,0,0,0,0,2,0,4,,
1469,drkhan,10,male,White,20,Young (20),mild,0,dizziness,72,6,12.0,1,0,0.86,74.81,4.528,0,0,0,0,0,0,0,0,2,0,4,,
1470,drkhan,1,male,White,20,Young (20),moderate,1,dizziness,53,5,10.6,1,3,0.77,90.73,3.679,0,0,1,0,0,0,0,0,0,0,0,,
1470,drkhan,2,male,White,20,Young (20),moderate,1,dizziness,56,4,14.0,1,2,0.8429,67.24,4.429,0,0,1,0,0,0,0,0,0,0,0,,
1470,drkhan,3,male,White,20,Young (20),moderate,1,dizziness,74,5,14.8,1,2,0.86,63.77,4.662,0,0,2,0,0,0,0,0,0,0,0,,
1470,drkhan,4,male,White,20,Young (20),moderate,1,dizziness,91,6,15.17,1,1,0.8343,55.71,4.846,1,0,3,2,1,0,0,0,0,0,0,,
1470,drkhan,5,male,White,20,Young (20),moderate,1,dizziness,95,4,23.75,1,1,0.8057,60.73,4.326,0,0,3,0,2,0,0,0,0,0,0,,
1470,drkhan,6,male,White,20,Young (20),moderate,1,dizziness,101,5,20.2,1,1,0.8115,74.93,4.238,0,0,1,0,2,0,0,0,0,0,0,,
1470,drkhan,7,male,White,20,Young (20),moderate,1,dizziness,132,7,18.86,1,0,0.839,68.49,4.492,0,0,3,0,0,0,1,1,0,0,1,,
1470,drkhan,8,male,White,20,Young (20),moderate,1,dizziness,104,7,14.86,1,0,0.8113,63.23,5.173,0,2,2,0,0,0,2,1,0,0,2,,
1470,drkhan,9,male,White,20,Young (20),moderate,1,dizziness,98,7,14.0,1,0,0.8722,67.45,4.673,0,0,1,0,0,0,0,0,2,0,4,,
1470,drkhan,10,male,White,20,Young (20),moderate,1,dizziness,102,7,14.57,1,0,0.8453,66.8,4.706,0,0,1,0,0,0,0,0,2,0,4,,
1471,drkhan,1,male,White,20,Young (20),severe,2,dizziness,61,5,12.2,1,3,0.8283,73.79,4.311,0,0,1,0,0,0,1,1,2,0,1,,
1471,drkhan,2,male,White,20,Young (20),severe,2,dizziness,98,6,16.33,1,3,0.8531,64.22,4.469,0,0,3,0,0,0,1,1,0,0,0,,
1471,drkhan,3,male,White,20,Young (20),severe,2,dizziness,105,5,21.0,1,1,0.8364,48.55,4.848,1,0,2,0,1,0,0,0,0,0,0,,
1471,drkhan,4,male,White,20,Young (20),severe,2,dizziness,80,4,20.0,1,1,0.8665,60.69,4.65,0,0,1,0,1,0,0,0,0,0,0,,
1471,drkhan,5,male,White,20,Young (20),severe,2,dizziness,121,5,24.2,1,1,0.8797,45.93,5.008,1,0,2,0,2,0,0,0,0,0,1,,
1471,drkhan,6,male,White,20,Young (20),severe,2,dizziness,124,6,20.67,1,1,0.82,49.41,5.0,1,0,2,0,1,0,0,0,0,0,1,,
1471,drkhan,7,male,White,20,Young (20),severe,2,dizziness,124,6,20.67,1,0,0.8701,49.41,4.984,0,0,1,0,1,0,0,0,0,0,1,,
1471,drkhan,8,male,White,20,Young (20),severe,2,dizziness,135,6,22.5,1,0,0.8421,41.12,5.052,0,0,1,0,2,0,0,0,0,0,1,,
1471,drkhan,9,male,White,20,Young (20),severe,2,dizziness,121,7,17.29,1,0,0.8372,55.75,4.959,0,0,1,0,1,0,0,0,0,0,1,,
1471,drkhan,10,male,White,20,Young (20),severe,2,dizziness,87,7,12.43,1,0,0.7968,61.97,4.793,0,0,0,0,0,0,0,0,2,0,4,,
1472,drkhan,1,male,White,20,Young (20),mild,0,back pain,57,5,11.4,1,3,0.8075,86.92,3.842,0,0,0,0,0,0,0,0,0,0,0,,
1472,drkhan,2,male,White,20,Young (20),mild,0,back pain,75,5,15.0,1,3,0.7885,73.17,4.333,0,0,1,0,0,0,0,0,0,0,0,,
1472,drkhan,3,male,White,20,Young (20),mild,0,back pain,144,6,24.0,1,1,0.8128,58.51,4.507,0,0,1,1,0,0,0,0,0,0,0,,
1472,drkhan,4,male,White,20,Young (20),mild,0,back pain,202,10,20.2,1,1,0.8278,60.27,4.5,2,0,0,2,0,0,0,0,0,0,1,,
1472,drkhan,5,male,White,20,Young (20),mild,0,back pain,147,6,24.5,1,1,0.8635,52.48,4.707,0,0,1,1,1,0,0,0,0,0,1,,
1472,drkhan,6,male,White,20,Young (20),mild,0,back pain,134,6,22.33,1,1,0.8096,55.37,4.657,1,0,1,2,0,0,0,0,0,0,1,,
1472,drkhan,7,male,White,20,Young (20),mild,0,back pain,229,12,19.08,1,0,0.7996,55.21,4.852,2,0,0,2,0,0,0,0,0,0,2,,
1472,drkhan,8,male,White,20,Young (20),mild,0,back pain,130,6,21.67,1,0,0.8094,61.2,4.5,0,0,1,0,0,0,0,0,0,0,2,,
1472,drkhan,9,male,White,20,Young (20),mild,0,back pain,70,6,11.67,1,0,0.8343,71.72,4.743,0,0,0,0,0,0,0,0,2,0,3,,
1472,drkhan,10,male,White,20,Young (20),mild,0,back pain,106,7,15.14,1,0,0.8547,79.73,4.075,0,0,0,0,0,0,0,0,0,0,2,,
1473,drkhan,1,male,White,20,Young (20),moderate,1,back pain,68,6,11.33,1,3,0.7716,92.07,3.721,0,0,0,0,0,0,0,0,2,0,1,,
1473,drkhan,2,male,White,20,Young (20),moderate,1,back pain,80,5,16.0,1,2,0.8355,71.1,4.188,0,0,0,0,0,0,0,0,2,0,0,,
1473,drkhan,3,male,White,20,Young (20),moderate,1,back pain,114,5,22.8,1,1,0.8689,52.34,4.632,0,0,0,0,0,0,0,0,0,0,0,,
1473,drkhan,4,male,White,20,Young (20),moderate,1,back pain,111,5,22.2,1,1,0.8358,66.93,4.243,1,0,1,0,1,0,0,0,0,0,0,,
1473,drkhan,5,male,White,20,Young (20),moderate,1,back pain,145,7,20.71,1,1,0.8335,51.62,4.841,0,0,1,1,0,0,1,0,0,0,1,,
1473,drkhan,6,male,White,20,Young (20),moderate,1,back pain,92,5,18.4,1,1,0.7963,48.39,5.022,0,0,0,1,0,0,0,0,0,0,0,,
1473,drkhan,7,male,White,20,Young (20),moderate,1,back pain,139,7,19.86,1,1,0.8733,50.95,4.993,0,0,0,0,0,0,0,0,0,0,1,,
1473,drkhan,8,male,White,20,Young (20),moderate,1,back pain,174,8,21.75,1,0,0.8283,51.05,4.833,0,0,0,1,0,0,0,0,0,0,1,,
1473,drkhan,9,male,White,20,Young (20),moderate,1,back pain,135,7,19.29,1,0,0.807,39.37,5.474,0,0,0,0,0,0,0,0,0,0,1,,
1473,drkhan,10,male,White,20,Young (20),moderate,1,back pain,78,5,15.6,1,0,0.8076,67.35,4.615,0,0,0,0,0,0,0,0,0,0,2,,
1474,drkhan,1,male,White,20,Young (20),severe,2,back pain,64,5,12.8,1,3,0.7707,88.09,3.797,0,0,0,0,0,0,1,1,2,0,1,,
1474,drkhan,2,male,White,20,Young (20),severe,2,back pain,100,5,20.0,1,2,0.8102,73.17,4.21,0,0,1,0,0,0,0,0,2,0,0,,
1474,drkhan,3,male,White,20,Young (20),severe,2,back pain,178,9,19.78,1,1,0.8358,56.53,4.584,1,0,1,0,2,0,1,1,0,0,0,,
1474,drkhan,4,male,White,20,Young (20),severe,2,back pain,201,8,25.12,1,1,0.7916,51.7,4.652,5,0,1,2,2,0,1,1,2,0,0,,
1474,drkhan,5,male,White,20,Young (20),severe,2,back pain,149,8,18.62,1,1,0.7784,59.04,4.651,2,0,0,2,0,0,0,0,2,0,0,,
1474,drkhan,6,male,White,20,Young (20),severe,2,back pain,140,7,20.0,1,1,0.829,59.03,4.55,0,0,0,0,1,0,0,0,2,0,0,,
1474,drkhan,7,male,White,20,Young (20),severe,2,back pain,183,9,20.33,1,2,0.8134,52.13,4.836,1,0,0,2,1,0,0,0,2,0,1,,
1474,drkhan,8,male,White,20,Young (20),severe,2,back pain,241,12,20.08,1,0,0.7941,55.86,4.598,5,0,0,2,2,0,1,1,2,0,1,,
1474,drkhan,9,male,White,20,Young (20),severe,2,back pain,230,12,19.17,1,0,0.8292,45.03,5.07,2,0,0,0,1,0,1,1,2,0,1,,
1474,drkhan,10,male,White,20,Young (20),severe,2,back pain,234,13,18.0,1,0,0.8634,50.82,5.026,0,0,0,0,0,0,0,0,2,0,1,,
1475,drkhan,1,male,White,20,Young (20),mild,0,fatigue,54,5,10.8,1,3,0.784,87.77,3.87,0,0,0,0,0,0,0,0,0,0,0,,
1475,drkhan,2,male,White,20,Young (20),mild,0,fatigue,82,4,20.5,1,1,0.7764,64.29,4.39,0,0,0,0,0,0,0,0,0,0,0,,
1475,drkhan,3,male,White,20,Young (20),mild,0,fatigue,92,4,23.0,1,1,0.8809,47.39,4.837,0,0,0,0,0,0,0,0,0,0,0,,
1475,drkhan,4,male,White,20,Young (20),mild,0,fatigue,104,4,26.0,1,1,0.8415,47.04,4.712,1,0,0,2,1,0,0,0,0,0,0,,
1475,drkhan,5,male,White,20,Young (20),mild,0,fatigue,120,5,24.0,1,1,0.8324,56.28,4.717,0,0,0,0,0,0,0,0,0,0,0,,
1475,drkhan,6,male,White,20,Young (20),mild,0,fatigue,117,5,23.4,1,1,0.7988,59.44,4.564,0,0,0,0,3,0,0,0,0,0,0,,
1475,drkhan,7,male,White,20,Young (20),mild,0,fatigue,126,7,18.0,1,0,0.7982,58.98,4.746,0,0,0,0,3,0,0,0,0,0,1,,
1475,drkhan,8,male,White,20,Young (20),mild,0,fatigue,86,6,14.33,1,0,0.8011,63.42,4.779,0,0,0,0,0,0,0,0,0,0,2,,
1475,drkhan,9,male,White,20,Young (20),mild,0,fatigue,103,7,14.71,1,0,0.8826,67.05,4.699,0,0,0,0,0,0,0,0,0,0,4,,
1475,drkhan,10,male,White,20,Young (20),mild,0,fatigue,79,6,13.17,1,0,0.8033,72.46,4.443,0,0,0,0,0,0,0,0,0,0,4,,
1476,drkhan,1,male,White,20,Young (20),moderate,1,fatigue,64,5,12.8,1,3,0.8347,82.81,3.938,0,0,0,0,0,0,0,0,0,0,0,,
1476,drkhan,2,male,White,20,Young (20),moderate,1,fatigue,92,5,18.4,1,2,0.846,61.26,4.717,0,0,0,0,0,0,0,0,0,0,0,,
1476,drkhan,3,male,White,20,Young (20),moderate,1,fatigue,198,10,19.8,1,1,0.831,55.57,4.667,0,0,0,0,3,0,0,0,0,0,1,,
1476,drkhan,4,male,White,20,Young (20),moderate,1,fatigue,187,8,23.38,1,1,0.8297,51.46,4.754,0,0,2,0,2,0,0,0,0,0,1,,
1476,drkhan,5,male,White,20,Young (20),moderate,1,fatigue,152,8,19.0,1,1,0.8052,53.97,5.046,0,0,2,0,1,0,0,0,0,0,1,,
1476,drkhan,6,male,White,20,Young (20),moderate,1,fatigue,172,8,21.5,1,1,0.8574,51.72,4.686,0,0,0,0,1,0,0,0,0,0,1,,
1476,drkhan,7,male,White,20,Young (20),moderate,1,fatigue,210,9,23.33,1,0,0.8221,50.61,4.81,0,0,0,0,2,0,0,0,0,0,1,,
1476,drkhan,8,male,White,20,Young (20),moderate,1,fatigue,97,6,16.17,1,0,0.8496,61.35,4.804,0,0,0,0,1,0,0,0,0,0,1,,
1476,drkhan,9,male,White,20,Young (20),moderate,1,fatigue,89,6,14.83,1,0,0.7925,67.26,4.607,0,0,0,0,0,0,0,0,0,0,4,,
1476,drkhan,10,male,White,20,Young (20),moderate,1,fatigue,94,6,15.67,1,0,0.8222,62.23,4.585,0,0,0,0,0,0,0,0,0,0,3,,
1477,drkhan,1,male,White,20,Young (20),severe,2,fatigue,63,5,12.6,1,3,0.7957,82.59,4.063,0,0,0,0,0,0,2,2,0,0,0,,
1477,drkhan,2,male,White,20,Young (20),severe,2,fatigue,82,6,13.67,1,3,0.8267,67.1,4.854,0,0,0,0,0,0,0,0,0,0,0,,
1477,drkhan,3,male,White,20,Young (20),severe,2,fatigue,96,5,19.2,1,1,0.8119,69.26,4.323,0,0,0,0,0,0,0,0,0,0,0,,
1477,drkhan,4,male,White,20,Young (20),severe,2,fatigue,47,3,15.67,1,1,0.8511,50.53,5.085,0,0,0,0,1,0,0,0,0,0,0,,
1477,drkhan,5,male,White,20,Young (20),severe,2,fatigue,91,5,18.2,1,1,0.8038,62.86,4.473,0,0,2,0,0,0,0,0,0,0,0,,
1477,drkhan,6,male,White,20,Young (20),severe,2,fatigue,168,8,21.0,1,1,0.7911,55.09,4.661,0,0,3,0,0,0,1,1,0,0,0,,
1477,drkhan,7,male,White,20,Young (20),severe,2,fatigue,100,6,16.67,1,1,0.8855,51.17,5.04,0,0,1,0,2,0,1,1,0,0,1,,
1477,drkhan,8,male,White,20,Young (20),severe,2,fatigue,113,6,18.83,1,1,0.8231,51.46,5.027,1,0,0,0,2,0,0,1,0,0,1,,
1477,drkhan,9,male,White,20,Young (20),severe,2,fatigue,149,7,21.29,1,1,0.8328,50.66,4.953,0,0,0,0,1,0,0,0,0,0,1,,
1477,drkhan,10,male,White,20,Young (20),severe,2,fatigue,124,6,20.67,1,1,0.7832,54.18,4.766,0,0,0,0,1,0,0,0,0,0,1,,
1478,drkhan,1,male,White,20,Young (20),mild,0,fever,58,5,11.6,1,3,0.7556,81.29,3.931,0,0,1,0,0,0,0,0,0,0,0,,
1478,drkhan,2,male,White,20,Young (20),mild,0,fever,97,6,16.17,1,3,0.8221,70.07,4.351,0,0,1,1,1,0,0,0,0,0,0,,
1478,drkhan,3,male,White,20,Young (20),mild,0,fever,149,8,18.62,1,1,0.8194,66.42,4.456,0,0,1,0,0,0,0,0,0,0,0,,
1478,drkhan,4,male,White,20,Young (20),mild,0,fever,159,7,22.71,1,1,0.8742,65.13,4.604,0,0,3,0,3,0,1,1,0,0,0,,
1478,drkhan,5,male,White,20,Young (20),mild,0,fever,166,8,20.75,1,0,0.8615,55.82,4.922,0,0,4,0,0,0,1,1,0,0,1,,
1478,drkhan,6,male,White,20,Young (20),mild,0,fever,100,7,14.29,1,0,0.8051,71.36,4.44,0,0,0,0,0,0,1,1,2,0,4,,
1478,drkhan,7,male,White,20,Young (20),mild,0,fever,79,6,13.17,1,0,0.812,69.25,4.506,0,0,0,0,0,0,0,0,2,0,4,,
1478,drkhan,8,male,White,20,Young (20),mild,0,fever,68,5,13.6,1,0,0.8168,66.13,4.676,0,0,0,0,0,0,0,0,0,0,3,,
1478,drkhan,9,male,White,20,Young (20),mild,0,fever,80,6,13.33,1,0,0.8065,71.69,4.5,0,0,0,0,0,0,0,0,2,0,3,,
